110|Adelaide|Australia|Sowerbutts home school|-34.867|138.667|2008-03-21|100|-72|34.25|35.754|-35.7538872544368|-35.7538872544368|1.49041835050974
111|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2008-03-20|100|97|44.116666666667|44.128|44.127542877098|44.127542877098|1.00514465509956
112|Arras|France|Ecole Lafontaine|50.283|2.733|2008-03-24|100|120|50.183333333333|50.194|50.1944289077348|50.1944289077348|0.514960003807737
113|Beloeil|Canada|Ecole Le Tournesol|45.583|-73.2|2008-04-22|15|10|33.683333333333|33.69|33.6900675259798|33.6900675259798|0.1729324740202
114|Cluj Napoca|Romania|Colegiul Tehnic de Comunicatii Augustin Maior|46.767|23.6|2008-04-21|100|66.8|33.733333333333|33.743|33.7429233961456|33.7429233961456|1.654273809039
115|Cluj Napoca|Romania|Colegiul Tehnic de Comunicatii Augustin Maior|46.767|23.6|2008-04-22|100|66.7|33.7|33.703|33.703287594853|33.703287594853|1.34371240514701
116|Cluj Napoca|Romania|Colegiul Tehnic de Comunicatii Augustin Maior|46.767|23.6|2008-04-23|100|66.6|33.65|33.664|33.663615182747|33.663615182747|1.03664154986257
117|Pujato|Argentina|Escuela Primaria Nº 1345|-33.017|-61.05|2008-05-19|100|-133|53.05|53.061|-53.0612372677102|-53.0612372677102|0.485007647857614
118|Beloeil|Canada|Ecole Le Tournesol|45.583|-73.2|2008-05-16|15|7.5|26.55|26.565|26.565051177078|26.565051177078|0.149646397195326
119|Beloeil|Canada|Ecole Le Tournesol|45.583|-73.2|2008-05-20|15|7|25.016666666667|25.017|25.0168934781|25.0168934781|0.788007399644528
120|Cluj Napoca|Romania|Colegiul Tehnic de Comunicatii Augustin Maior|46.767|23.6|2008-05-21|100|49.6|26.366666666667|26.381|26.3814114869582|26.3814114869582|0.394448584975184
121|Cluj Napoca|Romania|Colegiul Tehnic de Comunicatii Augustin Maior|46.767|23.6|2008-05-30|100|46|24.716666666667|24.717|24.7024302277713|24.7024302277713|0.428132282863619
122|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2008-05-13|100|47.2|25.266666666667|25.267|25.267310500339|25.267310500339|0.732349614144937
123|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2008-05-20|100|44|23.733333333333|23.749|23.7494944928668|23.7494944928668|0.599406384877732
124|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2008-05-23|100|42.8|23.166666666667|23.171|23.1709247603598|23.1709247603598|0.556589189893362
125|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2008-05-30|100|40.4|21.983333333333|21.999|21.9987082227361|21.9987082227361|0.491854287898818
126|Arras|France|Ecole Lafontaine|50.283|2.733|2008-05-09|100|65.5|33.216666666667|33.225|33.2247988012119|33.2247988012119|0.006770460331616
127|Arras|France|Ecole Lafontaine|50.283|2.733|2008-05-13|100|61|31.366666666667|31.383|31.383191056359|31.383191056359|0.772469058124937
